OMIM_ID	type	ENSID
615164	gene	ENSG00000174574
615165	gene	ENSG00000135334
615166	gene	ENSG00000187118
615167	gene	ENSG00000161036
615168	gene	ENSG00000174945
615169	gene	ENSG00000196704
615171	gene	
615172	gene	ENSG00000189050
615173	gene	ENSG00000258609
615175	gene	ENSG00000149926
615176	gene	ENSG00000281183
615177	gene	ENSG00000070423
615178	gene	ENSG00000105700
615180	gene	ENSG00000075336
615183	gene	ENSG00000162585
615186	gene	ENSG00000163510
615187	gene	ENSG00000148985
615189	gene	ENSG00000164512
615194	gene	ENSG00000100867
615195	gene	
615196	gene	ENSG00000187630
615199	gene	ENSG00000177710
615200	gene	ENSG00000166289
615201	gene	ENSG00000284216
615202	gene	ENSG00000222071
615203	gene	ENSG00000005486
615204	gene	ENSG00000173915
615205	gene	ENSG00000214510
615208	gene	ENSG00000175895
615209	gene	ENSG00000207611
615210	gene	ENSG00000081154
615211	gene	ENSG00000147854
615212	gene	ENSG00000162494
615213	gene	ENSG00000183908
615215	gene	ENSG00000215262
615216	gene	ENSG00000167702
615218	gene	ENSG00000162763
615223	gene	ENSG00000184995
615227	gene	ENSG00000165985
615229	gene	ENSG00000186897
615230	gene	
615231	gene	ENSG00000056586
615239	gene	ENSG00000284179
615240	gene	ENSG00000153885
615241	gene	ENSG00000223573
615242	gene	ENSG00000235169
615243	gene	ENSG00000177684
615245	gene	ENSG00000284191
615246	gene	ENSG00000177494
615247	gene	ENSG00000185900
615250	gene	ENSG00000132846
615251	gene	ENSG00000236287
615252	gene	ENSG00000188707
615253	gene	ENSG00000221886
615254	gene	ENSG00000232040
615255	gene	ENSG00000171806
615256	gene	ENSG00000139160
615257	gene	ENSG00000144401
615258	gene	ENSG00000123427
615259	gene	ENSG00000139780
615260	gene	ENSG00000100483
615261	gene	ENSG00000067365
615262	gene	ENSG00000181038
615263	gene	ENSG00000118894
615265	gene	ENSG00000109920
615275	gene	ENSG00000102794
615276	gene	ENSG00000154227
615283	gene	ENSG00000116903
615288	gene	ENSG00000157856
615289	gene	ENSG00000099812
615291	gene	ENSG00000176022
615292	gene	ENSG00000166801
615295	gene	ENSG00000115464
615296	gene	ENSG00000136697
615299	gene	ENSG00000130045
615301	gene	ENSG00000119777
615302	gene	ENSG00000213638
615303	gene	
615304	gene	
615305	gene	
615306	gene	
615307	gene	
615308	gene	
615309	gene	
615310	gene	
615313	gene	ENSG00000156966
615315	gene	ENSG00000198488
615316	gene	ENSG00000181873
615317	gene	ENSG00000165898
615318	gene	ENSG00000111843
615319	gene	ENSG00000154059
615320	gene	ENSG00000173540
615321	gene	ENSG00000159212
615322	gene	ENSG00000174004
615323	gene	ENSG00000100221
615324	gene	ENSG00000161677
615326	gene	ENSG00000147896
615329	gene	ENSG00000112685
615331	gene	ENSG00000170604
615332	gene	ENSG00000168264
615333	gene	ENSG00000176597
615334	gene	ENSG00000090661
615335	gene	ENSG00000139624
615336	gene	ENSG00000172292
615337	gene	ENSG00000175711
615339	gene	ENSG00000120675
615340	gene	ENSG00000157119
615341	gene	ENSG00000162365
615345	gene	ENSG00000187616
615347	gene	ENSG00000119778
615353	gene	ENSG00000024862
615354	gene	ENSG00000121931
615357	gene	ENSG00000177191
615358	gene	ENSG00000155085
615359	gene	ENSG00000164654
615364	gene	ENSG00000140057
615365	gene	ENSG00000165695
615366	gene	ENSG00000130935
615367	gene	ENSG00000157045
615370	gene	ENSG00000165138
615372	gene	ENSG00000266192
615375	gene	ENSG00000146243
615379	gene	ENSG00000284049
615380	gene	ENSG00000119682
615383	gene	ENSG00000132436
615384	gene	ENSG00000164808
615385	gene	ENSG00000208027
615388	gene	ENSG00000189007
615389	gene	ENSG00000148377
615391	gene	ENSG00000232656
615392	gene	ENSG00000198879
615393	gene	ENSG00000122085
615394	gene	ENSG00000117481
615403	gene	ENSG00000131652
615404	gene	ENSG00000168955
615405	gene	ENSG00000172380
615406	gene	ENSG00000232284
615407	gene	ENSG00000102931
615408	gene	ENSG00000169126
615409	gene	ENSG00000167523
615410	gene	ENSG00000135324
615416	gene	ENSG00000205899
615417	gene	ENSG00000177951
615421	gene	ENSG00000164306
615423	gene	ENSG00000174173
615427	gene	ENSG00000115459
615428	gene	ENSG00000213782
615430	gene	ENSG00000134490
615435	gene	ENSG00000197930
615437	gene	ENSG00000086619
615442	gene	
615443	gene	
615445	gene	
615446	gene	
615447	gene	
615448	gene	
615449	gene	
615450	gene	
615452	gene	ENSG00000282961
615454	gene	
615455	gene	
615456	gene	ENSG00000110675
615459	gene	
615460	gene	
615461	gene	
615462	gene	ENSG00000126870
615463	gene	ENSG00000198198
615464	gene	ENSG00000118197
615466	gene	ENSG00000140406
615467	gene	ENSG00000224051
615469	gene	ENSG00000207944
615470	gene	ENSG00000121289
615472	gene	ENSG00000111481
615475	gene	ENSG00000134815
615477	gene	ENSG00000166924
615478	gene	ENSG00000144460
615479	gene	ENSG00000041515
615480	gene	
615484	gene	ENSG00000049883
615487	gene	ENSG00000221491
615488	gene	ENSG00000139620
615492	gene	
615494	gene	ENSG00000159079
615495	gene	ENSG00000144591
615496	gene	ENSG00000273540
615497	gene	ENSG00000100335
615498	gene	ENSG00000177427
615499	gene	ENSG00000172840
615507	gene	ENSG00000010322
615509	gene	ENSG00000284010
615514	gene	ENSG00000167258
615519	gene	ENSG00000175662
615520	gene	ENSG00000215961
615521	gene	ENSG00000185482
615525	gene	ENSG00000181789
615526	gene	ENSG00000005243
615531	gene	ENSG00000163472
615532	gene	ENSG00000130023
615533	gene	ENSG00000171204
615534	gene	ENSG00000113845
615535	gene	ENSG00000181392
615536	gene	ENSG00000188674
615543	gene	ENSG00000242498
615549	gene	ENSG00000140691
615556	gene	ENSG00000137343
615562	gene	ENSG00000076382
615563	gene	ENSG00000185189
615564	gene	ENSG00000183605
615566	gene	ENSG00000132640
615567	gene	ENSG00000123815
615568	gene	ENSG00000281131
615569	gene	ENSG00000164466
615570	gene	ENSG00000156398
615571	gene	ENSG00000107819
615572	gene	ENSG00000144040
615576	gene	ENSG00000208023
615579	gene	ENSG00000253719
615580	gene	ENSG00000167555
615581	gene	
615584	gene	ENSG00000189057
615585	gene	ENSG00000166558
615586	gene	ENSG00000174007
615587	gene	ENSG00000095319
615588	gene	ENSG00000183172
615594	gene	ENSG00000248329
615600	gene	ENSG00000018869
615601	gene	ENSG00000144644
615603	gene	ENSG00000103381
615606	gene	ENSG00000113303
615608	gene	ENSG00000107738
615609	gene	ENSG00000215475
615610	gene	ENSG00000128536
615611	gene	ENSG00000166855
615613	gene	ENSG00000260880
615614	gene	ENSG00000146263
615618	gene	ENSG00000163389
615620	gene	ENSG00000118162
615622	gene	ENSG00000280634
615623	gene	ENSG00000162377
615624	gene	
615626	gene	ENSG00000186073
615627	gene	ENSG00000184992
615628	gene	ENSG00000164713
615634	gene	ENSG00000159685
615635	gene	ENSG00000056097
615638	gene	ENSG00000010292
615639	gene	ENSG00000239002
615640	gene	ENSG00000252010
615641	gene	ENSG00000251791
615642	gene	ENSG00000238795
615644	gene	ENSG00000238741
615645	gene	ENSG00000267322
615646	gene	ENSG00000251733
615647	gene	ENSG00000182459
615648	gene	ENSG00000167984
615650	gene	ENSG00000132554
615652	gene	ENSG00000112304
615653	gene	ENSG00000196407
615655	gene	ENSG00000121988
615657	gene	ENSG00000284353
615659	gene	ENSG00000075568
615660	gene	ENSG00000198755
615661	gene	ENSG00000126249
615662	gene	ENSG00000166634
615664	gene	ENSG00000135426
615666	gene	ENSG00000250305
615667	gene	ENSG00000182150
615669	gene	ENSG00000170571
615671	gene	ENSG00000183576
615672	gene	ENSG00000284027
615675	gene	ENSG00000207996
615676	gene	ENSG00000204091
615677	gene	ENSG00000170054
615678	gene	ENSG00000198478
615679	gene	ENSG00000142669
615680	gene	ENSG00000204397
615682	gene	ENSG00000206072
615684	gene	ENSG00000162669
615687	gene	ENSG00000196289
615689	gene	ENSG00000181754
615690	gene	ENSG00000139211
615691	gene	ENSG00000176020
615692	gene	ENSG00000177830
615693	gene	
615694	gene	ENSG00000214290
615695	gene	ENSG00000168517
615698	gene	ENSG00000105223
615699	gene	ENSG00000188070
615700	gene	ENSG00000169900
615701	gene	ENSG00000253548
615702	gene	ENSG00000176495
615708	gene	ENSG00000112200
615712	gene	ENSG00000154124
615713	gene	ENSG00000101040
615714	gene	ENSG00000204623
615717	gene	ENSG00000186190
615718	gene	ENSG00000186191
615719	gene	ENSG00000250366
615720	gene	ENSG00000013293
615727	gene	
615729	gene	ENSG00000064932
615730	gene	ENSG00000116641
615732	gene	ENSG00000130305
615733	gene	ENSG00000071462
615734	gene	ENSG00000085433
615736	gene	ENSG00000249751
615737	gene	ENSG00000183560
615738	gene	ENSG00000149823
615739	gene	ENSG00000212993
615740	gene	ENSG00000131374
615741	gene	ENSG00000081791
615742	gene	ENSG00000107185
615743	gene	ENSG00000168137
615746	gene	ENSG00000070476
615747	gene	ENSG00000124469
615748	gene	ENSG00000136051
615753	gene	ENSG00000196313
615754	gene	ENSG00000272391
615755	gene	ENSG00000176302
615756	gene	ENSG00000138593
615757	gene	ENSG00000088970
615759	gene	ENSG00000134313
615762	gene	ENSG00000204928
615764	gene	ENSG00000281560
615765	gene	ENSG00000174326
615766	gene	ENSG00000168502
615769	gene	ENSG00000198780
615772	gene	ENSG00000261040
615773	gene	ENSG00000196636
615775	gene	ENSG00000217442
615776	gene	ENSG00000058453
615778	gene	ENSG00000106404
615781	gene	ENSG00000152056
615782	gene	ENSG00000159208
615783	gene	ENSG00000167011
615784	gene	ENSG00000116157
615786	gene	ENSG00000148411
615787	gene	ENSG00000152620
615788	gene	ENSG00000244754
615790	gene	ENSG00000126705
615791	gene	ENSG00000275074
615792	gene	ENSG00000136159
615793	gene	ENSG00000101230
615794	gene	ENSG00000102531
615795	gene	ENSG00000150667
615796	gene	ENSG00000188738
615797	gene	ENSG00000204625
615798	gene	ENSG00000184697
615799	gene	ENSG00000213937
615800	gene	ENSG00000106328
615804	gene	ENSG00000183463
615805	gene	ENSG00000222019
615806	gene	ENSG00000139370
615808	gene	ENSG00000232112
615810	gene	ENSG00000182919
615811	gene	ENSG00000240344
615813	gene	ENSG00000146067
615814	gene	ENSG00000198252
615815	gene	ENSG00000254703
615818	gene	ENSG00000132275
615819	gene	ENSG00000213648
615820	gene	ENSG00000132716
615822	gene	ENSG00000132207
615823	gene	ENSG00000181625
615825	gene	ENSG00000099994
615826	gene	ENSG00000001460
615827	gene	ENSG00000143502
615831	gene	ENSG00000186687
615832	gene	ENSG00000215218
615836	gene	ENSG00000211455
615839	gene	ENSG00000242612
615840	gene	ENSG00000179958
615843	gene	ENSG00000143753
615844	gene	ENSG00000149476
615845	gene	ENSG00000211137
615847	gene	ENSG00000173588
615850	gene	ENSG00000141252
615852	gene	ENSG00000154917
615853	gene	ENSG00000148832
615854	gene	ENSG00000088826
615855	gene	ENSG00000133687
615856	gene	ENSG00000179104
615857	gene	ENSG00000087263
615858	gene	ENSG00000081019
615864	gene	ENSG00000182504
615865	gene	ENSG00000215041
615867	gene	ENSG00000146350
615868	gene	ENSG00000178172
615869	gene	ENSG00000185361
615870	gene	ENSG00000100360
615874	gene	ENSG00000171490
615875	gene	ENSG00000122481
615876	gene	ENSG00000130363
615880	gene	ENSG00000147799
615882	gene	ENSG00000011454
615884	gene	ENSG00000101474
615886	gene	ENSG00000188522
615890	gene	ENSG00000144635
615891	gene	ENSG00000176261
615893	gene	ENSG00000214357
615894	gene	ENSG00000215421
615898	gene	ENSG00000003509
615899	gene	ENSG00000185585
615900	gene	ENSG00000084693
615901	gene	ENSG00000188505
615902	gene	ENSG00000092020
615903	gene	ENSG00000250479
615904	gene	ENSG00000147485
615906	gene	ENSG00000152193
615908	gene	ENSG00000207738
615910	gene	ENSG00000213995
615912	gene	ENSG00000138780
615913	gene	ENSG00000146281
615914	gene	ENSG00000168564
615915	gene	ENSG00000170044
615920	gene	ENSG00000068489
615921	gene	ENSG00000187642
615927	gene	ENSG00000178882
615928	gene	ENSG00000183688
615929	gene	ENSG00000132466
615930	gene	ENSG00000270419
615931	gene	ENSG00000184838
615932	gene	ENSG00000112078
615933	gene	ENSG00000148925
615936	gene	ENSG00000165895
615939	gene	ENSG00000206527
615940	gene	ENSG00000074696
615941	gene	ENSG00000188921
615943	gene	ENSG00000081026
615944	gene	ENSG00000168014
615949	gene	ENSG00000006042
615950	gene	ENSG00000072195
615951	gene	ENSG00000130449
615955	gene	ENSG00000213213
615956	gene	ENSG00000198003
615958	gene	ENSG00000149346
615964	gene	ENSG00000215386
615965	gene	ENSG00000255248
615967	gene	ENSG00000073067
615968	gene	ENSG00000223850
615975	gene	ENSG00000168936
615976	gene	
615977	gene	ENSG00000199023
615997	gene	ENSG00000180483
615998	gene	ENSG00000022840
616003	gene	ENSG00000256053
616008	gene	ENSG00000138663
616009	gene	ENSG00000111652
616010	gene	ENSG00000144524
616011	gene	ENSG00000198612
616012	gene	ENSG00000171135
616013	gene	ENSG00000145331
616014	gene	ENSG00000163481
616015	gene	ENSG00000164197
616016	gene	ENSG00000111110
616017	gene	ENSG00000185880
616019	gene	ENSG00000167771
616020	gene	ENSG00000166265
616021	gene	ENSG00000197934
616023	gene	ENSG00000156304
616024	gene	ENSG00000213079
616027	gene	ENSG00000011426
616031	gene	ENSG00000163492
616035	gene	ENSG00000198815
616036	gene	ENSG00000194717
616041	gene	ENSG00000215845
616043	gene	ENSG00000253438
616046	gene	ENSG00000152229
616047	gene	ENSG00000164323
616048	gene	ENSG00000214293
616049	gene	ENSG00000025772
616054	gene	ENSG00000134759
616057	gene	ENSG00000243197
616058	gene	ENSG00000227954
616061	gene	ENSG00000174197
616062	gene	ENSG00000176915
616064	gene	ENSG00000142910
616065	gene	ENSG00000139200
616066	gene	ENSG00000120669
616068	gene	
616070	gene	ENSG00000103021
616071	gene	ENSG00000153790
616072	gene	ENSG00000127483
616073	gene	ENSG00000035499
616074	gene	ENSG00000217555
616075	gene	ENSG00000204548
616076	gene	ENSG00000180424
616077	gene	ENSG00000204547
616082	gene	ENSG00000047621
616085	gene	ENSG00000075407
616086	gene	ENSG00000010072
616088	gene	ENSG00000263961
616090	gene	ENSG00000211590
616091	gene	ENSG00000165792
616092	gene	ENSG00000228126
616096	gene	
616097	gene	ENSG00000204922
616101	gene	ENSG00000205090
616102	gene	ENSG00000166479
616103	gene	ENSG00000148602
616104	gene	ENSG00000124232
616105	gene	ENSG00000135317
616107	gene	ENSG00000197601
616109	gene	ENSG00000173715
616110	gene	ENSG00000110042
616112	gene	ENSG00000163380
616114	gene	ENSG00000124177
616119	gene	ENSG00000188931
616120	gene	ENSG00000095485
616122	gene	ENSG00000186523
616123	gene	ENSG00000145002
616124	gene	
616125	gene	ENSG00000164169
616128	gene	ENSG00000176973
616129	gene	ENSG00000171357
616130	gene	ENSG00000153714
616131	gene	ENSG00000265962
616132	gene	ENSG00000236289
616133	gene	ENSG00000254858
616134	gene	ENSG00000188375
616135	gene	ENSG00000152778
616136	gene	ENSG00000187147
616137	gene	ENSG00000215939
616141	gene	ENSG00000099284
616142	gene	ENSG00000171262
616143	gene	ENSG00000011009
616144	gene	ENSG00000177082
616146	gene	ENSG00000088451
616147	gene	ENSG00000138395
616148	gene	ENSG00000213186
616149	gene	ENSG00000114120
616150	gene	ENSG00000145832
616153	gene	ENSG00000141437
616156	gene	ENSG00000064763
616157	gene	ENSG00000167536
616159	gene	ENSG00000278535
616160	gene	ENSG00000109016
616161	gene	ENSG00000184544
616162	gene	ENSG00000100445
616163	gene	ENSG00000102796
616164	gene	ENSG00000184860
616167	gene	ENSG00000188215
616168	gene	ENSG00000214736
616169	gene	ENSG00000175768
616173	gene	ENSG00000126653
616174	gene	ENSG00000169607
616175	gene	ENSG00000198833
616177	gene	ENSG00000198171
616178	gene	ENSG00000181291
616179	gene	ENSG00000087301
616180	gene	ENSG00000175265
616181	gene	ENSG00000178665
616183	gene	ENSG00000179029
616184	gene	ENSG00000132361
616186	gene	
616189	gene	ENSG00000137200
616190	gene	ENSG00000180917
616191	gene	ENSG00000080845
616194	gene	ENSG00000164338
616195	gene	ENSG00000163811
616196	gene	ENSG00000164934
616197	gene	ENSG00000115761
616203	gene	ENSG00000177058
616205	gene	ENSG00000207780
616206	gene	
616207	gene	ENSG00000248008
616210	gene	ENSG00000205208
616213	gene	ENSG00000188994
616215	gene	ENSG00000157613
616218	gene	ENSG00000107021
616223	gene	ENSG00000130173
616225	gene	ENSG00000110046
616226	gene	ENSG00000066739
616232	gene	ENSG00000239642
616234	gene	ENSG00000163026
616235	gene	ENSG00000134152
616236	gene	ENSG00000100399
616237	gene	ENSG00000171798
616238	gene	ENSG00000168826
616240	gene	ENSG00000235823
616241	gene	ENSG00000176845
616242	gene	ENSG00000172765
616243	gene	ENSG00000121210
616244	gene	ENSG00000106153
616245	gene	ENSG00000128463
616246	gene	ENSG00000227877
616250	gene	ENSG00000188039
616251	gene	ENSG00000198420
616252	gene	ENSG00000170379
616253	gene	ENSG00000180613
616254	gene	ENSG00000162129
616256	gene	ENSG00000182566
616257	gene	ENSG00000122642
616259	gene	
616261	gene	ENSG00000091127
616262	gene	ENSG00000162413
616264	gene	ENSG00000261390
616272	gene	ENSG00000207799
616273	gene	ENSG00000245750
616274	gene	ENSG00000265846
616275	gene	ENSG00000035141
616283	gene	ENSG00000110060
616284	gene	ENSG00000143520
616285	gene	ENSG00000157827
616288	gene	ENSG00000161791
616290	gene	ENSG00000274349
616292	gene	ENSG00000155875
616293	gene	ENSG00000197915
616296	gene	ENSG00000175471
616297	gene	ENSG00000140563
616301	gene	ENSG00000204345
616302	gene	ENSG00000164916
616303	gene	ENSG00000105875
616305	gene	ENSG00000151474
616306	gene	ENSG00000265817
616308	gene	ENSG00000260629
616309	gene	ENSG00000171877
616310	gene	ENSG00000284906
616312	gene	ENSG00000161904
616315	gene	ENSG00000148362
616316	gene	ENSG00000054965
616317	gene	ENSG00000153982
616318	gene	ENSG00000102886
616319	gene	ENSG00000134758
616320	gene	ENSG00000180185
616327	gene	ENSG00000198824
616328	gene	
616332	gene	ENSG00000146476
616333	gene	ENSG00000249073
616334	gene	ENSG00000166292
616336	gene	ENSG00000227471
616337	gene	ENSG00000180008
616338	gene	ENSG00000242808
616343	gene	
616344	gene	ENSG00000205838
616347	gene	ENSG00000019485
616348	gene	ENSG00000197472
616349	gene	ENSG00000154556
616350	gene	ENSG00000286532
616352	gene	ENSG00000230124
616356	gene	ENSG00000171889
616358	gene	ENSG00000199088
616359	gene	ENSG00000110871
616360	gene	ENSG00000166575
616363	gene	ENSG00000184148
616365	gene	ENSG00000136021
616372	gene	ENSG00000119599
616374	gene	ENSG00000178409
616375	gene	ENSG00000132478
616376	gene	ENSG00000207959
616377	gene	ENSG00000250799
616378	gene	ENSG00000162191
616379	gene	ENSG00000163960
616380	gene	ENSG00000091128
616381	gene	ENSG00000033030
616382	gene	ENSG00000135220
616383	gene	ENSG00000145626
616384	gene	ENSG00000168671
616385	gene	ENSG00000250056
616386	gene	ENSG00000100379
616387	gene	ENSG00000245750
616388	gene	ENSG00000165886
616391	gene	ENSG00000164188
616396	gene	ENSG00000010803
616397	gene	ENSG00000101417
616401	gene	ENSG00000040275
616403	gene	
616404	gene	ENSG00000068654
616405	gene	ENSG00000115977
616406	gene	ENSG00000143811
616408	gene	ENSG00000104524
616412	gene	ENSG00000239264
616416	gene	ENSG00000072071
616417	gene	ENSG00000150471
616419	gene	ENSG00000162618
616422	gene	ENSG00000172171
616423	gene	ENSG00000132153
616424	gene	ENSG00000103037
616426	gene	ENSG00000101639
616427	gene	ENSG00000231824
616429	gene	ENSG00000157303
616431	gene	ENSG00000186281
616432	gene	ENSG00000104880
616434	gene	ENSG00000182149
616438	gene	ENSG00000183578
616440	gene	ENSG00000101438
616441	gene	ENSG00000125850
616442	gene	ENSG00000105261
616443	gene	ENSG00000132950
616444	gene	ENSG00000122965
616446	gene	ENSG00000162398
616447	gene	ENSG00000164944
616448	gene	ENSG00000206418
616450	gene	ENSG00000142634
616453	gene	ENSG00000123200
616454	gene	ENSG00000175213
616456	gene	ENSG00000115274
